game_id,mechanic_id
278,12
13823,14
13823,3
13823,11
13823,6
111124,17
111124,26
111124,5
111124,8
134352,47
134352,26
134352,8
134352,36
147303,15
147303,11
147303,18
195137,26
195137,27
195137,5
195137,8
96007,14
96007,3
96007,8
105,42
105,3
43022,3
43022,45
43022,6
43022,8
12495,9
12495,19
12495,17
12495,32
145639,29
119591,15
119591,13
119591,14
157809,17
176544,14
176544,18
176544,8
176544,23
1159,9
1159,15
1159,19
1159,13
1159,17
1159,3
1159,8
105037,14
105037,3
105037,23
37919,11
104347,39
104347,17
104347,25
104347,4
104347,32
104347,10
104347,23
232043,24
232043,14
232043,18
232043,21
120523,15
120523,17
120523,3
120523,37
175199,14
175199,3
175199,11
175199,21
22141,24
22141,13
22141,14
22141,17
22141,3
22141,11
22141,18
35052,15
35052,19
35052,17
35052,26
12995,9
12995,2
12995,3
12995,4
12995,30
12995,18
12995,8
144041,9
144041,15
144041,13
144041,14
144041,2
144041,3
144041,25
144041,6
144041,18
144041,8
144041,36
144041,23
207336,13
207336,3
207336,18
152470,15
152470,17
152470,26
152470,12
152470,36
154386,15
154386,14
154386,3
42452,15
42452,19
42452,8
137297,14
137297,11
137297,8
177802,15
177802,3
177802,37
177802,21
177802,23
47055,13
47055,17
47055,3
47055,32
47055,10
47055,41
47055,8
16395,24
16395,3
16395,18
102548,14
102548,1
102548,17
102548,4
102548,10
102548,8
75165,9
75165,19
109125,0
109125,9
109125,15
109125,19
109125,6
109125,21
20542,17
20542,35
16992,3
16992,27
16992,20
16992,18
163154,15
163154,19
163154,16
163154,17
163154,21
163154,8
159109,14
159109,1
159109,22
159109,8
159109,23
21441,15
21441,3
21441,4
9203,0
9203,27
9203,41
9203,6
106,3
106,11
106,36
138649,22
138649,17
143405,14
143405,1
143405,2
143405,3
197443,3
197443,25
197443,30
131014,15
131014,18
29934,15
66,15
66,13
66,4
103,17
103,27
103,44
103,30
103,11
150312,25
150312,27
150312,29
902,14
902,3
902,4
902,10
171879,33
72991,3
72991,28
72991,11
72991,23
10,14
10,3
10,10
10,20
10640,17
10640,4
10640,26
10640,8
15,3
15,8
33604,42
33604,46
112,15
112,13
112,3
112,37
134253,14
134253,17
134253,3
354,3
354,6
354,43
123499,9
123499,15
123499,14
123499,22
123499,3
123499,8
2338,17
2338,25
2338,29
2338,12
156714,15
156714,42
156714,3
156714,8
129051,9
177524,19
177524,37
117985,17
117985,3
117985,4
117985,20
117985,12
200954,14
200954,6
200954,18
200954,21
39684,32
39684,11
160610,1
160610,32
207830,1
207830,3
207830,8
176165,14
176165,22
176165,17
176165,3
176165,11
176165,37
43443,16
43443,50
43443,1
43443,17
43443,3
43443,12
43443,8
878,3
878,11
160902,22
160902,17
160902,8
58936,0
58936,15
58936,19
58936,14
58936,26
58936,30
58936,6
152,26
152,43
163413,15
163413,32
163413,10
163413,18
163413,23
1231,13
122294,14
122294,22
122294,3
13780,15
13780,14
13780,36
492,13
492,11
492,23
215311,13
215311,42
215311,3
215311,8
204836,1
3072,17
3072,4
3072,5
3072,30
3072,8
19999,15
19999,3
19999,6
187377,22
187377,3
7480,16
7480,17
7480,10
7480,8
16986,28
16986,11
182340,1
182340,22
182340,4
182340,18
182340,8
176229,14
176229,11
125548,14
125548,3
125548,8
194880,14
194880,25
194880,28
194880,11
194880,21
13884,13
13884,11
13884,8
181796,9
181796,3
181796,23
681,28
22038,19
22038,13
22038,16
22038,6
22038,36
184424,19
184424,11
184424,12
1897,12
138431,1
138431,17
138431,2
138431,4
138431,8
196,30
196,36
61692,15
61692,19
61692,17
61692,26
127024,0
127024,1
127024,2
127024,25
127024,4
127024,26
127024,27
127024,6
184151,9
184151,22
184151,3
184151,30
184151,8
22484,3
22484,28
22484,18
1540,17
1540,5
1540,8
16496,9
16496,14
16496,17
16496,3
826,3
826,4
101785,1
101785,17
101785,6
34194,11
34194,18
123607,22
123607,3
123607,8
9220,3
9220,26
9220,20
9220,37
142992,0
142992,14
142992,6
63268,31
165986,15
165986,14
165986,11
30658,15
30658,21
30658,23
179572,17
179572,37
179572,23
94362,1
94362,22
94362,17
94362,3
94362,8
24417,4
24417,18
423,13
423,20
423,38
423,18
41916,17
41916,2
41916,25
41916,44
41916,20
55697,15
55697,8
85256,49
6205,9
6205,19
6205,17
6205,30
220,13
165872,15
165872,17
165872,21
165872,8
167270,15
167270,29
167270,18
106662,19
106662,14
106662,4
106662,20
38862,13
38862,32
38862,20
38862,23
92319,15
92319,19
92319,11
92319,33
9446,13
9446,3
9446,8
26,19
26,13
1115,42
1115,27
1115,11
166226,15
166226,14
166226,4
166226,28
166226,11
195162,15
195162,3
195162,20
195162,41
195162,37
195162,18
195162,23
6411,24
6411,3
6411,18
40270,14
40270,3
19237,27
19237,6
19237,8
134453,14
134453,11
139030,25
139030,8
218417,14
218417,1
218417,22
218417,3
218417,21
218417,8
143986,14
143986,17
143986,3
143986,29
143986,11
143986,41
182694,13
182694,25
182694,4
182694,46
182694,27
182694,6
83195,31
481,15
481,17
481,3
481,4
481,26
131111,22
131111,3
131111,30
131111,8
3284,16
3284,27
3284,44
3284,8
21550,24
21550,3
21550,18
135779,40
191876,15
191876,11
3800,0
3800,15
3800,32
3800,11
3800,6
141423,9
141423,1
141423,17
141423,2
141423,4
141423,32
141423,8
26457,15
26457,16
26457,17
26457,32
26457,10
38343,0
38343,6
38343,12
38343,21
139771,0
139771,17
139771,6
139771,8
2081,17
2081,35
2081,41
12761,15
12761,13
12761,39
148943,27
148943,37
148943,8
197405,2
197405,20
2842,20
146221,2
146221,5
146221,21
146221,23
88827,16
88827,17
88827,3
88827,4
5716,3
5716,11
67254,17
67254,8
113873,17
113873,29
113873,41
73369,14
73369,3
73369,8
112138,9
112138,14
112138,17
112138,2
112138,8
22,0
22,4
22,45
22,5
22,6
22,8
181810,11
181810,18
142079,0
142079,17
142079,2
142079,26
103185,18
103185,23
57925,3
57925,25
57925,11
57925,6
173090,1
173090,3
1499,19
1499,17
1499,35
115,17
115,3
115,44
115,11
115,37
41933,14
41933,22
41933,3
147253,14
147253,17
147253,11
147253,23
730,34
1403,3
1403,6
142961,14
142961,22
142961,3
142852,22
7805,2
7805,4
1915,19
1915,17
1915,3
1915,8
394,15
394,14
394,3
394,20
394,37
129459,2
129459,35
129459,4
129459,26
129459,8
71836,1
71836,3
71836,11
224597,15
224597,22
224597,17
224597,2
224597,3
224597,4
224597,8
113401,49
175223,14
175223,22
175223,3
19622,50
19622,17
19622,35
24827,39
24827,3
24827,11
184921,15
184921,14
191300,14
191300,29
191300,11
152765,14
152765,22
152765,3
42487,3
42487,11
701,17
701,10
234669,1
234669,5
234669,7
6351,4
172381,17
172381,23
94104,15
94104,14
94104,3
94104,8
146418,16
146418,17
146418,3
146418,27
146418,45
146418,8
149155,29
594,14
594,3
594,25
594,46
37387,13
37387,20
37387,38
202670,14
202670,3
202670,20
202670,11
254,19
254,17
254,30
254,41
254,8
2122,3
2122,36
24773,20
103092,9
103092,15
103092,23
180040,3
180040,8
37907,11
37907,23
168,51
168,32
168,20
21920,15
21920,3
21920,23
242,19
242,17
242,3
242,6
242,12
242,8
242,36
179460,9
179460,15
179460,10
179460,8
90040,11
169794,9
169794,23
82168,19
82168,46
82168,26
82168,30
217449,28
217449,6
217449,18
157096,15
157096,3
157096,6
131366,15
131366,19
131366,14
131366,11
38863,3
38863,38
5206,17
5206,35
5206,8
144529,26
144529,10
144529,8
172220,1
172220,17
172220,2
172220,4
172220,5
172220,8
148951,9
148951,15
148951,19
148951,13
148951,37
148951,21
148951,8
148951,23
205716,15
205716,1
205716,8
205716,36
131325,49
38765,23
107255,19
107255,13
107255,8
216459,1
70,3
70,4
70,18
87890,14
87890,11
87890,23
181524,1
181524,17
181524,4
181524,37
181524,8
158900,1
158900,26
158900,29
158900,8
168998,22
168998,17
168998,8
138233,14
138233,22
138233,3
122842,15
122842,19
122842,13
122842,17
122842,35
122842,4
122842,6
122842,37
122842,12
122842,36
29937,15
29937,3
29937,26
111417,3
111417,4
111417,32
31497,15
31497,18
145371,15
145371,13
145371,14
145371,3
145371,26
145371,8
145371,23
180899,11
180899,12
35435,13
35435,11
34887,15
34887,13
34887,6
104955,15
104955,19
104955,3
195544,14
195544,11
201,15
201,14
201,2
201,3
37358,15
37358,16
37358,14
37358,3
37358,11
37358,41
37358,36
143185,15
143185,3
143185,37
143185,8
168609,9
168609,15
168609,14
168609,17
168609,11
55829,15
55829,19
55829,17
55829,26
55829,41
624,2
3565,17
3565,4
3565,5
3565,8
172385,15
172385,19
172385,14
172385,11
167513,15
167513,19
167513,4
113636,0
113636,3
113636,10
113636,6
199,15
199,3
39339,9
39339,3
39339,8
14254,49
1662,17
1662,10
1662,30
1662,41
125752,14
125752,3
125752,41
116,3
116,37
2393,2
91984,15
91984,4
91984,23
204,15
204,2
204,20
204,11
204,38
204,18
159503,9
159503,19
159503,14
159503,1
159503,3
159503,8
192860,14
192860,11
192860,6
3228,24
3228,18
18745,15
18745,19
18745,6
36522,19
36522,3
36522,46
36522,41
36522,6
1887,14
1887,27
1887,11
178054,15
178054,13
178054,14
178054,22
178054,3
178054,26
178054,10
136280,26
136280,28
2987,17
2987,3
2987,32
2987,6
620,15
620,16
620,17
620,3
620,10
620,8
71906,17
71906,29
71906,33
71906,8
71906,23
42124,9
42124,2
42124,3
42124,4
42124,30
42124,18
42124,8
84,17
84,30
73,14
73,11
3955,3
3955,26
3955,27
3955,37
3955,8
1829,15
1829,19
1829,13
1829,17
1829,21
21954,15
21954,14
21954,17
21954,30
33451,42
33451,3
33451,27
33451,8
56931,9
56931,14
56931,17
56931,3
8129,42
8129,3
8129,43
38992,9
38992,15
23679,19
23679,17
38386,6
38386,21
38386,23
195571,1
195571,22
116954,10
116954,20
116954,18
92190,9
92190,17
92190,4
92190,26
92190,21
92190,8
37141,47
37141,25
37141,26
40209,16
40209,17
150145,43
122240,17
122240,3
122240,4
122240,26
122240,44
122240,8
10093,19
10093,17
10093,26
2808,17
2808,35
157,51
157,32
157,20
986,3
986,11
119,18
237,0
237,17
237,35
75476,3
75476,20
8098,31
171726,1
171726,17
171726,2
171726,8
155255,15
155255,19
155255,3
155255,41
195314,29
195314,11
36811,15
36811,19
36811,11
36811,23
221965,3
221965,43
54361,17
54361,4
111105,19
111105,1
111105,17
111105,10
111105,5
111105,7
111105,8
99975,49
149951,9
149951,16
149951,1
149951,17
149951,3
149951,8
3931,15
3931,17
3931,11
3931,12
3931,8
1544,46
1544,36
9910,0
9910,27
9910,41
9910,6
216092,1
216092,7
166857,15
166857,19
2961,2
2961,32
438,26
438,10
438,30
63543,19
63543,16
63543,3
63543,33
63543,8
4396,3
194626,6
205597,3
205597,6
28089,9
28089,25
165950,3
165950,37
1568,17
1568,2
1568,4
1568,8
361,3
494,3
195560,9
195560,17
195560,4
195560,32
195560,8
71074,9
71074,11
71074,18
175307,3
175307,27
86246,14
86246,11
86246,36
86246,23
38545,2
128442,17
128442,44
128442,8
21133,9
21133,22
21133,17
915,19
915,3
915,46
915,11
102435,16
102435,10
13308,3
13308,32
13308,11
13308,6
24703,17
24703,2
24703,4
180852,15
180852,11
180852,8
180852,23
43868,9
43868,17
43868,2
43868,25
43868,29
43868,8
232,32
232,12
15818,17
15818,29
24742,15
24742,29
24742,30
24742,6
15511,15
15511,4
15511,18
168788,9
168788,15
168788,17
168788,2
168788,8
65564,14
65564,41
619,43
236191,14
236191,3
236191,8
63759,18
41749,13
41749,20
41749,38
41749,23
32125,13
32125,42
32125,30
201825,14
201825,11
201825,8
201825,23
2065,2
157026,14
157026,22
157026,3
171011,22
171011,17
2397,42
2397,44
157413,23
32666,39
32666,18
32666,12
31105,14
31105,29
31105,11
442,3
442,44
15953,0
15953,27
15953,41
15953,6
25224,15
25224,13
25224,39
25224,10
25224,20
35503,17
35503,29
35503,11
85005,15
85005,13
141736,9
141736,19
141736,11
141736,23
12477,15
12477,14
12477,6
12477,12
169611,3
169611,27
81640,23
196202,0
196202,9
196202,17
196202,2
196202,4
196202,21
196202,8
31552,0
31552,27
31552,41
31552,6
234487,9
234487,22
234487,8
165948,15
165948,3
165948,21
165948,23
91620,14
91620,3
91620,28
91620,11
91620,18
91620,12
118174,11
118174,12
145189,49
232832,14
232832,22
232832,3
232832,11
89910,17
89910,29
89910,8
28259,3
28259,27
28259,5
28259,6
46396,49
2251,17
2251,41
171662,13
171662,17
171662,41
171662,23
17710,15
17710,19
17710,17
179303,22
179303,27
925,26
925,27
925,5
925,8
925,36
168681,1
168681,3
168681,25
168681,8
124172,17
124172,27
124172,20
124172,18
19526,24
19526,17
19526,3
19526,11
19526,18
2570,11
67239,17
67239,3
67239,20
67239,12
15839,9
15839,19
15839,30
228341,17
228341,10
228341,8
4636,15
4636,24
85036,13
85036,25
85036,10
85036,18
22348,40
6779,15
6779,18
192074,3
123096,1
123096,17
123096,2
123096,25
123096,4
123096,31
123096,29
27627,17
27627,5
27627,44
27627,8
31759,17
31759,35
31759,8
169416,1
169416,22
169416,17
169416,3
169416,5
169416,8
73316,4
73316,32
73316,23
227789,18
175293,14
175095,9
175095,16
175095,50
175095,1
175095,17
134157,15
134157,3
114031,13
114031,22
114031,3
114031,23
39217,17
39217,35
39217,41
39217,21
153064,3
153064,25
153064,26
153064,27
153064,37
66588,42
929,3
929,43
903,26
17223,19
17223,17
17223,3
17223,26
17223,8
232918,17
232918,3
232918,4
232918,5
424,13
424,20
424,38
31624,13
31624,32
144239,15
144239,2
144239,3
144239,4
144239,26
144239,27
144239,21
144239,8
22877,16
22877,4
34707,11
34707,18
8190,15
8190,10
8190,18
118536,1
118536,17
118536,3
118536,10
118536,8
166571,13
166571,22
166571,3
166571,32
166571,20
166571,18
33154,3
33154,28
33154,11
33154,18
144826,9
144826,1
144826,2
144826,4
144826,8
144568,16
144568,17
144568,10
13551,14
13551,3
13551,11
13551,12
230080,14
230080,11
16267,20
12166,13
12166,51
12166,20
24310,42
24310,3
24310,27
24310,37
24310,8
40769,32
180592,14
180592,4
180592,23
1442,15
1442,19
1442,17
128898,15
128898,13
128898,11
340,3
340,26
340,43
120217,19
120217,6
120217,36
75358,20
75358,38
42673,19
42673,17
120,45
120,11
120,6
85325,3
85325,25
85325,11
85325,23
128721,39
128721,23
172996,15
172996,3
172996,26
25277,19
25277,34
25277,16
25277,17
25277,3
25277,30
25277,6
40760,15
40760,17
40760,11
40760,23
5072,26
5781,11
5781,6
46255,15
46255,14
46255,17
46255,3
46255,41
58110,13
58110,42
58110,8
12589,13
12589,29
187653,0
187653,17
187653,3
187653,10
187653,29
187653,11
187653,8
187653,23
8481,16
8481,17
8481,10
8481,30
8481,6
41010,24
41010,4
41010,18
98,19
98,17
98,26
35761,13
35761,14
35761,36
205317,22
205317,17
205317,2
205317,3
205317,4
205317,8
249,27
249,6
249,36
1032,17
1032,41
118695,49
3353,16
3353,10
148601,9
148601,32
148601,10
148601,20
176083,13
176083,14
176083,17
176083,27
176083,29
68182,13
68182,14
68182,3
68182,10
68182,11
113289,47
113289,3
113289,7
16772,17
16772,6
16772,36
126100,1
126100,7
118063,17
118063,3
118063,4
118063,29
118063,6
62220,9
62220,15
62220,14
62220,18
162388,3
162388,10
162388,6
162388,8
22143,9
22143,30
22143,41
9027,24
9027,13
9027,3
9027,18
66214,14
66214,3
66214,20
66214,38
29223,15
29223,44
29223,18
29972,15
29972,10
216091,1
216091,7
117,26
117,28
117,20
117,18
57660,47
57660,25
57660,26
38718,17
38718,35
54137,24
54137,2
54137,4
9215,15
9215,41
9215,8
119391,15
119391,14
119391,10
119391,11
119391,8
119391,23
143401,19
143401,13
143401,20
143401,23
182189,14
182189,3
182189,6
1198,31
1198,11
1107,3
1107,43
32412,3
32412,11
1117,13
1117,3
1117,25
1117,11
1117,6
1117,12
191894,47
191894,26
142121,3
142121,11
142121,37
71061,4
71061,27
71061,45
71061,18
71061,8
133632,15
133632,22
133632,3
155969,11
155969,8
155969,23
71882,9
71882,15
71882,19
71882,1
71882,17
71882,4
71882,8
195528,14
195528,17
40393,28
40393,18
177478,14
177478,28
177478,10
177478,11
4741,8
36399,16
36399,17
36399,10
123219,14
123219,18
123219,8
123219,23
66510,42
66510,3
66510,8
158339,3
158339,25
158339,27
206051,1
206051,26
206051,36
193737,1
112686,17
112686,3
112686,37
3720,41
127997,15
127997,24
127997,3
127997,18
128667,3
128667,26
128667,8
130,51
130,32
11057,17
11057,35
11057,41
21551,17
21551,35
21551,41
219215,8
219215,36
109291,0
109291,27
109291,41
109291,6
49,3
49,25
157917,0
157917,9
157917,15
157917,21
157917,8
157917,23
39927,13
39927,32
39927,20
9341,4
9341,10
9341,18
43152,13
43152,14
43152,3
43152,23
31483,13
31483,39
176558,26
176558,5
176558,8
163370,15
163370,18
40237,42
40237,17
40237,3
6901,26
6901,43
34297,4
34297,18
11971,3
11971,11
1234,3
1234,7
1234,36
173101,3
173101,4
173101,10
173101,20
143404,1
143404,18
198487,15
198487,3
198487,8
198487,23
20134,9
20134,15
20134,19
20134,32
137330,17
137330,28
472,17
472,29
472,45
472,5
472,18
472,8
29839,13
29839,11
29839,18
29839,23
61487,35
398,3
398,38
18748,16
18748,17
18748,10
123609,22
123609,3
123609,8
180771,17
180771,2
180771,3
180771,4
180771,8
183231,15
183231,2
156858,9
156858,1
156858,17
156858,3
156858,32
156858,10
156858,29
156858,11
156858,8
589,4
589,27
124052,9
124052,32
124052,11
195043,25
195043,27
195043,29
15510,15
15510,13
15510,3
15510,11
164949,9
164949,19
164949,16
164949,14
164949,22
164949,17
164949,3
104581,13
104581,39
104581,17
104581,27
104581,38
183006,17
183006,46
183006,28
66171,3
65515,17
65515,46
65515,32
65515,10
65515,30
65515,8
233247,15
233247,4
233247,8
592,13
592,26
592,43
98315,9
98315,17
98315,2
98315,32
98315,29
98315,8
88408,14
88408,22
88408,3
88408,28
88408,37
88408,8
77,17
77,30
77,41
174078,14
174078,3
174078,11
174078,23
12750,13
12750,20
12750,38
12750,18
30367,3
30367,32
30367,44
83734,15
83734,19
83734,16
144864,14
144864,22
144864,3
38531,17
38531,4
163642,8
163642,23
136056,9
136056,3
136056,11
12005,14
12005,3
12005,10
12005,33
181345,28
631,13
631,3
41863,19
41863,17
41863,26
206803,14
206803,6
206803,18
72,14
72,3
72,4
72,26
72,8
76417,39
76417,20
76417,38
94480,14
94480,3
94480,20
94480,11
94480,21
94480,8
195503,15
195503,22
195503,3
146816,3
146816,28
146816,18
111732,0
111732,32
111732,20
111732,6
111732,8
27848,17
27848,21
27848,8
99,19
99,17
19764,20
15600,15
15600,19
15600,3
195856,14
195856,17
195856,3
195856,29
195856,11
195856,6
195856,8
166286,17
166286,29
166286,8
153507,42
154182,9
154182,18
154182,21
152242,26
152242,27
152242,5
152242,8
152242,36
67185,14
67185,3
67185,25
67185,11
124965,9
124965,19
124965,16
124965,3
83667,13
83667,32
83667,20
83667,11
73070,37
73070,21
73070,23
198525,15
198525,3
198525,11
123239,42
54307,11
54307,43
40529,8
23540,13
23540,20
23540,38
23540,18
38309,15
38309,13
38309,17
172503,17
172503,8
92044,17
92044,26
443,46
169318,15
169318,22
169318,4
36400,9
36400,19
36400,30
36400,41
205610,14
205610,2
205610,11
34585,3
34585,10
34585,11
65282,9
65282,14
65282,22
65282,3
65282,11
65282,37
67928,14
67928,22
67928,3
67928,27
67928,8
76150,3
19995,14
19995,32
19995,20
19995,18
154509,17
154509,23
149776,1
149776,22
149776,17
149776,7
149776,8
384,17
384,3
384,44
221318,9
221318,32
221318,38
221318,18
158572,17
158572,11
158572,23
36648,25
36648,27
36648,44
1155,15
1155,13
14,44
14,11
14,6
9441,3
32674,17
32674,21
32674,8
230933,15
230933,17
230933,44
230933,11
230933,23
28,14
28,17
28,20
28,18
28,8
29073,15
29073,24
29073,3
29073,18
204516,15
204516,19
204516,16
204516,17
204516,26
204516,21
204516,8
4192,17
4192,4
4192,8
174973,13
174973,3
174973,27
174973,37
126996,22
126996,17
126996,28
140,11
140,12
22897,15
22897,17
122588,9
122588,19
122588,16
122588,3
144415,4
144415,11
144415,18
151247,14
151247,3
151247,25
151247,6
337,14
337,29
337,11
139899,17
139899,4
139899,29
3570,25
128445,1
128445,17
128445,8
511,39
511,17
511,32
511,20
511,23
157958,19
157958,14
157958,17
157958,27
157958,29
157958,5
157958,20
4218,24
4218,13
4218,11
4218,18
175621,14
175621,3
175621,37
208895,15
208895,11
2596,17
2596,28
205046,15
205046,14
205046,3
466,26
466,10
466,44
67180,3
67180,4
67180,20
67180,11
78733,15
78733,19
78733,3
78733,4
78733,18
78733,12
78733,23
21632,14
21632,17
21632,28
10997,13
10997,17
217085,17
217085,11
217085,23
125046,22
125046,3
125046,26
125046,10
125046,45
125046,11
144553,9
144553,14
144553,11
66849,11
128,18
183571,17
183571,23
15290,14
67888,3
638,9
638,3
638,30
137423,3
137423,8
137031,17
137031,3
137031,29
137031,11
137031,23
526,2
192455,1
192455,4
192455,7
192455,8
192455,23
1295,28
162823,17
162823,11
162823,23
22192,5
125,13
125,11
125,6
150293,1
150293,28
150293,29
150293,18
181797,0
181797,19
181797,14
181797,3
181797,4
181797,10
181797,11
181797,18
7858,17
7858,35
1563,17
1563,35
1563,41
102237,9
102237,16
102237,2
102237,3
102237,8
66587,3
66587,26
691,3
691,25
691,6
144270,32
144270,10
144270,20
144270,11
144270,8
41627,9
41627,16
41627,50
41627,17
41627,10
8095,14
8095,17
8095,10
8095,5
8095,8
65907,9
65907,3
65907,25
65907,12
65907,8
132,15
132,3
132,11
145645,2
145645,8
2569,17
2569,3
2569,6
128931,14
128931,18
81453,14
81453,22
81453,3
146312,1
146312,17
146312,44
218333,17
15318,13
15318,3
15318,11
2476,13
2476,14
2476,3
17025,3
194690,15
194690,19
194690,22
194690,3
194690,6
194690,37
153097,17
153097,2
153097,3
153097,32
153097,8
223855,15
223855,14
223855,17
223855,11
129731,17
129731,2
129731,8
205507,13
205507,4
205507,11
205507,18
205507,23
91523,28
91523,18
715,14
715,44
715,41
197572,1
197572,17
197572,4
197572,5
197572,7
197572,8
1219,4
1219,10
1219,20
1219,18
39206,49
4394,17
4394,20
4394,12
45748,15
45748,18
216201,0
216201,2
216201,4
216201,6
198740,3
198740,27
12350,1
12350,17
12350,35
12350,5
3870,19
3870,41
3870,8
20133,9
20133,19
20133,50
20133,17
20133,30
20133,41
193214,28
193214,29
205418,23
2533,4
2533,11
12692,3
12692,7
12692,37
103686,14
103686,3
103686,11
103686,12
37371,11
156548,9
156548,1
156548,17
156548,4
156548,26
156548,21
156548,8
21791,17
21791,3
198454,25
198454,26
198454,7
559,20
559,18
40990,26
230085,15
230085,12
230085,23
155695,17
155695,29
155695,11
217,9
217,17
217,11
125921,17
125921,20
11229,17
11229,4
11229,5
3972,17
3972,3
3972,4
3972,20
3972,12
6819,13
6819,26
6819,43
187680,14
187680,3
187680,11
16991,2
118418,14
118418,3
118418,25
36946,19
36946,1
36946,17
36946,3
36946,33
17161,13
17161,2
17161,3
17161,4
531,15
531,13
531,18
145203,14
145203,18
22532,0
22532,27
22532,41
22532,6
59,13
59,39
158340,3
158340,25
158340,27
205158,25
205158,26
205158,31
205158,29
119781,15
119781,14
119781,3
119781,4
38786,35
38786,41
124969,9
124969,19
124969,16
124969,3
37196,49
229220,17
229220,18
229220,8
203780,13
32484,3
32484,37
168274,1
168274,22
168274,3
168274,4
168274,8
19427,49
348,39
348,32
348,8
39188,17
39188,35
39188,41
154301,2
154301,3
154301,26
154301,6
7,24
7,28
7,31
7,18
158109,15
158109,17
158109,3
158109,10
188866,14
188866,3
188866,12
156501,13
156501,17
156501,41
156501,23
23107,2
23107,4
23107,20
23107,18
23107,8
112092,1
112092,22
112092,3
19348,15
19348,17
19348,10
19348,23
108,24
108,2
17240,17
17240,4
17240,44
798,41
798,6
1044,0
1044,35
1044,4
1044,6
1044,8
15954,15
15954,20
15954,30
15954,41
15954,18
31479,28
2529,17
2529,35
2529,30
202426,13
202426,12
202426,8
20,9
140535,11
140535,6
193308,47
193308,25
193308,5
193308,36
1042,3
1042,11
1042,12
156138,6
35488,30
35488,23
189052,14
189052,29
189052,11
320,3
320,18
119012,9
119012,14
119012,18
234277,23
2603,3
3085,3
3085,11
3085,43
180564,17
180564,18
1491,13
163,46
163,36
103660,39
103660,25
103660,6
103660,12
103660,21
103660,8
103660,23
949,20
111148,17
28620,13
38506,1
38506,17
38506,11
41429,17
41429,35
41429,4
191597,14
191597,22
191597,17
191597,3
191597,11
191597,37
129050,14
129050,4
129050,18
286,19
286,27
286,6
286,8
148261,16
148261,2
148261,3
148261,33
148261,12
148261,8
187273,9
187273,1
187273,17
187273,3
187273,8
99392,15
99392,16
99392,17
99392,6
191572,11
59753,13
59753,29
59753,11
124827,9
124827,1
124827,17
124827,4
124827,8
6887,43
153318,28
155463,22
38713,47
38713,25
38713,26
8730,17
8730,35
8730,41
1423,19
1423,34
67877,31
90305,13
90305,11
90305,23
197831,1
197831,22
197831,17
197831,2
197831,4
197831,5
197831,8
936,26
936,10
936,30
936,8
634,0
634,10
634,6
382,44
1270,15
1270,3
1270,4
1270,8
25729,50
25729,17
25729,35
142296,47
142296,14
142296,5
142296,7
173156,42
173156,6
34969,28
145633,14
145633,22
145633,3
27225,18
191972,15
191972,26
37734,9
37734,13
37734,32
37734,20
37734,11
40832,3
40832,11
180956,5
180956,8
180956,36
96152,14
96152,22
96152,3
172931,1
172931,17
172931,25
932,13
932,42
932,3
192802,9
192802,1
192802,3
192802,26
42939,17
42939,4
42939,26
42939,44
42939,8
223,10
223,20
811,11
811,18
32944,13
153737,9
153737,15
153737,19
55952,13
55952,12
244,0
244,9
244,42
244,17
244,2
244,46
244,27
244,29
244,8
131835,13
131835,3
131835,27
131835,37
131835,8
18866,17
18866,2
18866,3
18866,28
149241,1
149241,17
149241,4
149241,5
149241,8
127127,22
75212,13
206940,18
23418,16
23418,17
23418,10
19643,3
19643,8
191963,9
191963,3
191963,30
118705,31
170587,26
28723,13
28723,14
28723,3
28723,11
133528,9
133528,15
133528,13
133528,14
133528,22
133528,17
133528,2
133528,3
133528,18
133528,8
133528,23
157789,15
157789,3
4491,9
4491,15
4491,3
4491,10
256,2
256,4
256,32
217780,9
217780,14
124968,9
124968,19
124968,16
124968,3
207207,15
207207,2
190082,26
190082,10
190082,30
3236,15
3236,13
3236,18
10550,31
70519,9
70519,16
70519,17
70519,10
5867,3
5867,20
189,17
189,3
189,25
189,12
154906,3
154906,11
162009,17
162009,35
162009,41
15369,50
15369,17
15369,35
1334,15
1334,4
1334,18
140343,0
140343,9
140343,19
140343,1
140343,10
140343,8
46007,15
173200,17
173200,3
173200,37
93724,13
93724,39
176530,22
176530,3
176530,41
37120,6
1262,15
1262,19
1262,26
7865,3
7865,20
7865,18
126008,9
126008,19
126008,16
126008,3
140717,9
140717,14
140717,3
23451,32
23451,10
23451,6
23451,12
2288,17
2288,2
2288,8
192945,14
192945,3
192945,11
192945,23
32116,14
32116,17
32116,11
139033,0
139033,22
139033,3
139033,30
139033,23
118000,14
118000,32
118000,10
118000,11
27463,17
27463,4
27463,18
27463,21
1194,9
1194,4
1194,6
16366,13
16366,14
16366,3
788,10
788,7
788,12
788,8
151771,17
151771,3
151771,26
40381,39
40381,3
21654,3
21654,26
21654,11
21654,37
168679,22
168679,29
508,35
508,6
162,19
162,17
36708,4
36708,41
16216,18
25261,17
25261,10
25261,8
8195,29
8195,44
216597,1
216597,17
216597,29
75091,11
75091,6
75091,23
40770,15
40770,13
40770,20
805,26
805,5
805,44
805,8
1484,26
1484,30
36888,15
36888,34
36888,17
36888,11
154003,3
770,15
770,3
770,26
40425,18
28829,19
28829,17
18460,35
18460,4
296,15
296,20
8490,19
8490,16
8490,17
8490,41
143157,1
1621,9
1621,2
1621,4
